assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff,SampleName
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0314.nt.fa.fixed.fa,16912,150,10615,13010152,743.3648900000001,2539,4178,2,7127,77.9646,379,850,1372,2075,3922,0.59822,-0.00748,-0.0011300000000000001,2.16398,18864,0.00145,0.13785999999999998,19626138,18823511,0.9591,16999299,0.86616,1824212,8764,48297,0.00371,4493,0.26566999999999996,45,0.00266,4304,0.25449,2077,0.12280999999999999,0.36664,0.37727,0.04356,MMETSP0314
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0315.nt.fa.fixed.fa,15209,150,16486,14152196,890.04221,3584,4692,8,5413,60.85434,490,1394,2147,3179,5670,0.502,-0.00033999999999999997,0.0024100000000000002,1.90963,16579,0.00117,0.16548,17770618,16758587,0.94305,13838677,0.77874,2919910,10617,73254,0.00518,6150,0.40437,143,0.0094,5842,0.38411,1187,0.07805,0.30541999999999997,0.33545,0.25345,MMETSP0315
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0493.nt.fa.fixed.fa,19970,150,9536,20527160,1006.7806699999999,2444,8308,0,11397,72.84477,621,1153,1627,2247,3560,0.48825,-0.0063100000000000005,-0.0032600000000000003,1.9500400000000002,83415,0.00406,0.18897,16320035,15417662,0.94471,14197851,0.8699600000000001,1219811,9008,137893,0.00672,5797,0.29029,83,0.0041600000000000005,7278,0.36445,3698,0.18517999999999998,0.37343000000000004,0.37932,0.03153,MMETSP0493
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0494.nt.fa.fixed.fa,17944,150,15192,21300848,1162.68809,2533,7648,7,9657,69.12904,693,1438,2161,3153,5248,0.48966000000000004,-0.00542,-0.00359,1.96262,63884,0.003,0.20389000000000002,22690098,21596090,0.95178,19947106,0.8791100000000001,1648984,10235,120025,0.00563,6097,0.33978,89,0.00496,8258,0.46021000000000006,1484,0.0827,0.42618,0.45529,0.29954000000000003,MMETSP0494
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0910.nt.fa.fixed.fa,20121,150,11982,20337464,987.81104,2670,7686,2,10927,78.68607,555,1185,1752,2508,4157,0.49901999999999996,-0.00566,-0.00339,1.9638400000000003,128761,0.00633,0.18131,14148182,13095203,0.9255700000000001,11940531,0.84396,1154672,10906,179533,0.00883,6059,0.30113,54,0.00268,11103,0.55181,665,0.03305,0.43196999999999997,0.5382899999999999,0.47026999999999997,MMETSP0910
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0911.nt.fa.fixed.fa,19143,150,6726,14312431,724.559,2565,5096,0,8972,74.83328,420,817,1154,1590,2563,0.48871000000000003,-0.0036,-0.00066,1.9283700000000001,90495,0.00632,0.1463,13164348,12304740,0.9347,11244826,0.85419,1059914,6874,133967,0.00936,4148,0.21668,49,0.00256,6745,0.35235,3477,0.18162999999999999,0.3465,0.35533000000000003,0.02818,MMETSP0911
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0912.nt.fa.fixed.fa,20324,150,6682,15377640,733.72048,2686,5556,0,10021,74.82874,440,827,1137,1536,2443,0.48893000000000003,-0.0045,-0.00099,1.9329,116765,0.00759,0.14825,13303478,12380058,0.9305899999999999,11315912,0.8506,1064146,7591,164211,0.01068,4542,0.22348,44,0.00216,6866,0.33783,4021,0.19784000000000002,0.33792,0.348,0.03343,MMETSP0912
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0063.nt.fa.fixed.fa,23941,150,15234,25504313,1042.31899,3177,8199,21,11195,64.03350999999999,514,1291,2129,3246,5447,0.62383,-0.00245,0.0005,2.28638,212001,0.00831,0.16466,24232336,22668817,0.93548,20080505,0.82867,2588312,16126,328349,0.01287,9385,0.39200999999999997,102,0.00426,10517,0.43928999999999996,1703,0.07113,0.36411,0.40035,0.33751,MMETSP0063
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0492.nt.fa.fixed.fa,16377,150,8701,13994129,836.75679,1686,5433,0,8541,67.69201,497,900,1236,1679,2592,0.48015,-0.00446,5e-05,1.93235,19605,0.0014,0.16676,19315131,18354272,0.95025,16610758,0.8599899999999999,1743514,7422,48924,0.0035,4197,0.25627,44,0.0026899999999999997,5221,0.3188,3457,0.21109,0.35661,0.36049000000000003,0.02315,MMETSP0492
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0718.nt.fa.fixed.fa,6512,150,6370,4640444,694.4461,681,1514,0,3140,75.53395,406,727,1009,1385,2065,0.4304,-0.00933,-0.0032600000000000003,1.6683400000000002,4171,0.0009,0.14289000000000002,8649290,8270709,0.9562299999999999,7487536,0.8656799999999999,783173,1945,12639,0.0027199999999999998,1113,0.17092000000000002,21,0.00322,1990,0.30559000000000003,2040,0.31327,0.26891,0.27378,0.02389,MMETSP0718
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0578.nt.fa.fixed.fa,16512,150,8461,16324354,963.05475,2439,6244,0,8711,76.95385,561,1203,1749,2502,4047,0.45623,-0.0054399999999999995,-0.0016899999999999999,1.79246,53317,0.0032700000000000003,0.17893,25299062,24213970,0.95711,21674460,0.8567299999999999,2539510,8302,92076,0.00564,5075,0.30735,59,0.0035700000000000003,6577,0.39832,1194,0.07231,0.37633,0.4489,0.40442,MMETSP0578
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0593.nt.fa.fixed.fa,17432,150,15424,20529477,1153.8731599999999,2402,7650,1,10047,76.41846,713,1412,2101,2956,4605,0.45415,-0.00525,-0.00157,1.79191,29411,0.00143,0.20426,23754801,22889086,0.9635600000000001,20337031,0.8561200000000001,2552055,10363,70232,0.0034200000000000003,5648,0.324,66,0.00379,5480,0.31436,2000,0.11473,0.35829,0.38913000000000003,0.3605,MMETSP0593
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0098.nt.fa.fixed.fa,15489,150,22974,24868199,1587.59907,1607,7858,79,9282,68.19386999999999,883,1879,2926,4271,7206,0.4617,-0.00233,0.00238,1.8633099999999998,17943,0.00072,0.25226,32510207,31921539,0.9818899999999999,30695223,0.9441700000000001,1226316,7198,92164,0.00371,4398,0.28394,173,0.011170000000000001,5310,0.34281999999999996,1927,0.12440999999999999,0.46876999999999996,0.49998000000000004,0.03075,MMETSP0098
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0044.nt.fa.fixed.fa,443,150,882,92186,112.00903000000001,246,0,0,2,95.82225,213,245,360,882,882,0.55734,-0.03739,0.01807,1.95688,41,0.00044,0.04734,18366400,4762509,0.25931,97373,0.0053,4665136,398,550,0.0059700000000000005,163,0.36795,0,0.0,6,0.01354,150,0.3386,0.00022,0.00016999999999999999,0.16571,MMETSP0044
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0328.nt.fa.fixed.fa,13537,150,2902,7230120,495.66219,3026,1949,0,5490,89.39347,295,641,903,1231,1886,0.6267,-0.00322,0.00164,2.053,18800,0.0026,0.10608,11302437,8317276,0.73588,3297673,0.29177,5019603,4615,358020,0.04952,5835,0.43104,746,0.05511,1466,0.1083,1504,0.1111,0.0165,0.10384000000000002,0.22560999999999998,MMETSP0328
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0347.nt.fa.fixed.fa,5607,150,1023,1125995,90.82361,3617,1,0,24,95.22747,216,272,1023,1023,1023,0.55957,-0.01013,0.00656,1.8618400000000002,378,0.00033999999999999997,0.04543,27037719,7910299,0.29257,422614,0.01563,7487685,2455,2650,0.00235,692,0.12342,0,0.0,34,0.00606,1352,0.24113,0.00022,0.0021,0.22385,MMETSP0347
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0186.nt.fa.fixed.fa,757,150,2570,236929,237.86922,334,25,0,100,86.73105,229,376,707,1550,2570,0.50322,0.006490000000000001,0.02779,1.95104,419,0.0017699999999999999,0.06536,6808014,2834204,0.4163,446061,0.06552000000000001,2388143,530,1515,0.00639,226,0.29855,0,0.0,82,0.10832,273,0.36063,0.00418,0.009559999999999999,0.39453,MMETSP0186
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0942.nt.fa.fixed.fa,17193,150,27325,29443344,1702.9174699999999,957,9929,132,13739,81.3949,902,1691,2621,4119,7893,0.70412,-0.00172,0.00018999999999999998,2.21185,48018,0.0016300000000000002,0.21684,32571944,31027612,0.9525899999999999,28740352,0.8823700000000001,2287260,6659,3583220,0.1217,8366,0.48658999999999997,2198,0.12784,8984,0.52254,1065,0.061939999999999995,0.4047,0.52653,0.34986999999999996,MMETSP0942
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0945.nt.fa.fixed.fa,11753,150,6722,12243833,1032.3999,634,4964,0,8308,83.72146,597,1011,1411,1939,2952,0.45251,-0.00075,0.0008699999999999999,2.04977,15991,0.00131,0.19061,19974775,7088598,0.35488000000000003,4728957,0.23675,2359641,2009,994778,0.08125,3866,0.32894,1016,0.08645,6984,0.59423,229,0.01948,0.12738,0.15259,0.5016,MMETSP0945
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0946.nt.fa.fixed.fa,8809,150,7350,9100898,1024.63401,431,3665,0,6359,87.1002,579,996,1393,1905,3016,0.45255,0.0014199999999999998,0.007370000000000001,2.03348,9057,0.001,0.18955,22965306,7928719,0.34525,3770160,0.16417,4158559,1081,692352,0.07608,2519,0.28596,697,0.07912000000000001,5318,0.6037,179,0.020319999999999998,0.09144,0.1035,0.01,MMETSP0946
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0924.nt.fa.fixed.fa,14082,150,1183,2943956,108.41301000000001,8303,1,0,105,86.45510999999999,215,262,580,1183,1183,0.44461999999999996,-0.00216,-0.00161,1.807,17059,0.00579,0.04622,16787344,2745821,0.16355999999999998,36504,0.00217,2709317,9753,159618,0.054220000000000004,9597,0.6815100000000001,308,0.02187,4482,0.31828,2741,0.19465,2.9999999999999997e-05,0.00023999999999999998,0.12996,MMETSP0924
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0378.nt.fa.fixed.fa,44911,150,5858,22659293,471.56323,8547,4727,0,14919,79.71741999999999,288,553,779,1059,1660,0.58635,-0.0010400000000000001,7e-05,1.95525,47752,0.0021100000000000003,0.10325,14998989,11488175,0.76593,7851325,0.52346,3636850,28250,1734230,0.07654,25582,0.56962,2718,0.060520000000000004,19402,0.43201000000000006,8279,0.18434,0.14007999999999998,0.20609,0.22199000000000002,MMETSP0378
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0380.nt.fa.fixed.fa,44911,150,5858,22659293,471.56323,8547,4727,0,14919,79.71741999999999,288,553,779,1059,1660,0.58635,-0.0010400000000000001,7e-05,1.95525,47752,0.0021100000000000003,0.10325,13696405,10036864,0.7328100000000001,6550722,0.47828000000000004,3486142,27574,1937607,0.08551,29474,0.65628,2758,0.06141,22632,0.50393,8723,0.19422999999999999,0.12532000000000001,0.18136,0.22926999999999997,MMETSP0380
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1083.nt.fa.fixed.fa,28658,150,30025,37650329,1302.27116,1910,14456,21,19900,75.63091,738,1290,1863,2760,5087,0.5917,-0.00224,-0.001,2.24558,77420,0.00206,0.21835,26334325,24287097,0.9222600000000001,21937110,0.8330200000000001,2349987,9960,3455241,0.09177,13116,0.45766999999999997,2841,0.09913,14936,0.52118,1079,0.03765,0.41473000000000004,0.54237,0.41881,MMETSP1083
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0941.nt.fa.fixed.fa,10230,150,20504,14919878,1420.51574,2307,5365,17,6481,74.20461999999999,1050,1844,2622,3627,5937,0.58181,-0.00179,-0.00056,2.07878,13331,0.0008900000000000001,0.23493000000000003,23509336,23071726,0.98139,21461252,0.9128799999999999,1610474,5830,45024,0.00302,3488,0.34096,203,0.01984,3162,0.30909000000000003,929,0.09081,0.47986,0.4989,0.04152,MMETSP0941
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0970.nt.fa.fixed.fa,29310,150,14747,40860368,1381.039,2215,15735,24,21175,78.42529,801,1429,2057,2972,4889,0.55911,0.00128,0.00264,2.0377099999999997,133479,0.0032700000000000003,0.23253000000000001,18907575,17524487,0.92685,15711964,0.83099,1812523,10732,3587138,0.08778999999999999,16160,0.55135,3086,0.10529000000000001,15194,0.51839,1155,0.03941,0.40138,0.55391,0.48186999999999997,MMETSP0970
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0971.nt.fa.fixed.fa,36221,150,16580,54100500,1478.79871,3125,20058,45,25609,76.28369,871,1586,2310,3311,5345,0.56142,0.00056,0.00224,2.04308,149879,0.00277,0.2422,35240052,33533812,0.95158,30693691,0.8709899999999999,2840121,17071,5097727,0.09423,20765,0.57329,3750,0.10353,15019,0.41465,2299,0.06347,0.41278000000000004,0.55716,0.45614,MMETSP0971
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0972.nt.fa.fixed.fa,30191,150,20755,43696872,1434.15554,2314,16654,21,21921,78.07341,830,1493,2157,3095,5084,0.5566300000000001,0.00099,0.0037799999999999995,2.03684,149067,0.0034100000000000003,0.23953000000000002,21201857,19657208,0.92715,17469067,0.82394,2188141,11655,3939346,0.09015,16813,0.55689,3156,0.10453,15069,0.49912,1365,0.04521,0.39712,0.54591,0.46866,MMETSP0972
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0994.nt.fa.fixed.fa,21034,150,14077,18019658,835.65475,2559,6528,8,11707,86.15125,448,938,1386,1969,3586,0.68282,-0.00223,0.00246,2.35245,57887,0.00321,0.1391,12517819,11111211,0.8876299999999999,9871746,0.78862,1239465,11450,86618,0.00481,5920,0.28145,48,0.00228,11132,0.5292399999999999,739,0.03513,0.37225,0.4931,0.46041000000000004,MMETSP0994
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0995.nt.fa.fixed.fa,21542,150,14371,17689564,800.20908,2611,6290,5,11641,84.7034,426,890,1309,1882,3396,0.67856,-0.0027199999999999998,0.0025399999999999997,2.34219,50483,0.00285,0.13621,14125885,12823988,0.90784,11463136,0.8115,1360852,11330,84321,0.00477,6028,0.27983,50,0.00232,10960,0.50877,892,0.04141,0.39232,0.46662,0.43016000000000004,MMETSP0995
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0996.nt.fa.fixed.fa,20581,150,14216,17565996,831.5287900000001,2613,6313,6,11425,86.48658,446,938,1389,1992,3649,0.68205,-0.00263,0.00133,2.34761,49880,0.0028399999999999996,0.13859000000000002,12233798,10959703,0.89585,9711908,0.79386,1247795,11446,85757,0.00488,5904,0.28686999999999996,56,0.0027199999999999998,10646,0.51727,724,0.03518,0.36625,0.47343,0.5002,MMETSP0996
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0997.nt.fa.fixed.fa,22550,150,14239,19221773,829.90501,2935,6895,7,12441,85.38155,453,939,1388,1991,3612,0.68158,-0.0032,0.00121,2.34427,48972,0.00255,0.13871,15869557,14589634,0.91935,13016699,0.8202299999999999,1572935,13289,91008,0.00473,6508,0.2886,80,0.00355,10504,0.46581000000000006,922,0.040889999999999996,0.37743000000000004,0.47368000000000005,0.44537,MMETSP0997
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1006.nt.fa.fixed.fa,15293,150,13339,12607798,799.36095,2231,4557,2,8136,85.7544,439,933,1375,1948,3672,0.6841,-0.0012,0.00312,2.34441,22778,0.0018100000000000002,0.13385999999999998,13503748,12392357,0.9177,11071769,0.8199,1320588,9178,51937,0.00412,4841,0.31655,37,0.00242,6298,0.41181999999999996,712,0.046560000000000004,0.37193000000000004,0.47247,0.43761000000000005,MMETSP1006
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1007.nt.fa.fixed.fa,14970,150,15335,12089570,779.03026,2500,4313,3,7604,84.87275,430,946,1416,1996,3827,0.68334,-0.00307,0.0005099999999999999,2.3397099999999997,21367,0.0017699999999999999,0.1309,13870903,12694594,0.9152,11311416,0.81548,1383178,9372,52487,0.00434,4996,0.33373,65,0.00434,6450,0.43086,670,0.04476,0.34519,0.47925,0.55169,MMETSP1007
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1008.nt.fa.fixed.fa,18194,150,15220,15018408,799.8675900000001,2719,5343,4,9451,84.23858,429,942,1417,2034,3882,0.67857,-0.00235,0.00221,2.3569,31101,0.00207,0.13354000000000002,16951542,15576311,0.9188700000000001,13971144,0.8241799999999999,1605167,11201,67062,0.00447,5795,0.31851,67,0.0036799999999999997,8188,0.45003999999999994,923,0.050730000000000004,0.35856,0.45653,0.47673000000000004,MMETSP1008
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1009.nt.fa.fixed.fa,13524,150,25326,11205575,799.69573,2283,3863,17,6687,81.89148,431,968,1474,2173,4910,0.67296,-0.00387,-0.00045,2.34598,20048,0.00179,0.13198,12389700,11279580,0.9104,10083316,0.81385,1196264,8303,47627,0.00425,4543,0.33592,54,0.00399,5851,0.43263999999999997,659,0.04873,0.35335,0.46963999999999995,0.44869,MMETSP1009
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0947.nt.fa.fixed.fa,27954,150,16525,37428231,1326.18588,2059,15469,18,19399,75.22617,814,1349,1865,2608,4586,0.43132,0.0029,0.00251,1.5608899999999999,87536,0.00234,0.22618000000000002,37933399,32862853,0.8663299999999999,28308861,0.74628,4553992,7854,3322412,0.08877,11974,0.42835,2672,0.09559,13240,0.47363999999999995,1457,0.05212000000000001,0.34437,0.4634,0.38643,MMETSP0947
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0948.nt.fa.fixed.fa,25340,150,15451,32087962,1254.76361,1699,13499,13,17675,74.57566,758,1246,1720,2371,4069,0.42949,0.0026,0.00314,1.55759,80090,0.0025,0.2186,25308143,22398659,0.8850399999999999,19642468,0.77613,2756191,6969,2724232,0.0849,11022,0.43496,2390,0.09432,12634,0.49858,1415,0.05584,0.35484,0.47166,0.31737,MMETSP0948
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0451.nt.fa.fixed.fa,2883,150,1411,719034,171.02879,1313,7,0,130,89.28522,223,278,445,1411,1411,0.52542,-0.01078,0.00303,1.9456799999999999,3364,0.00468,0.054720000000000005,13123138,8043107,0.6129,787656,0.060020000000000004,7255451,2301,45773,0.06366000000000001,1670,0.57926,156,0.054110000000000005,882,0.30593000000000004,626,0.21713000000000002,0.00115,0.00413,0.13257,MMETSP0451
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP1086.nt.fa.fixed.fa,12398,150,8659,11318366,891.5804199999999,1527,4729,0,5764,63.16129,522,1056,1452,1926,2869,0.5344899999999999,0.00025,0.00557,2.00495,33202,0.00293,0.16959000000000002,19610095,18236010,0.9299299999999999,17161270,0.8751200000000001,1074740,5518,69604,0.00615,3666,0.29569,54,0.00436,6261,0.505,1096,0.0884,0.42803,0.43718,0.03902,MMETSP1086
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0727.nt.fa.fixed.fa,19120,150,19836,30827910,1604.05136,917,11800,33,15214,76.2516,903,1576,2255,3186,5255,0.50352,1e-05,0.00352,1.9559799999999998,39921,0.0012900000000000001,0.26466,24652723,23564135,0.9558399999999999,22363609,0.90715,1200526,7131,3334580,0.10817,9009,0.47118000000000004,2360,0.12343,10554,0.55199,1055,0.05517999999999999,0.42643000000000003,0.55988,0.38051,MMETSP0727
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0744.nt.fa.fixed.fa,24774,150,9581,36084810,1448.36203,1176,15015,0,18905,66.53165,846,1443,1999,2645,3769,0.46696000000000004,-0.00043,0.00044,1.8204099999999999,76555,0.00212,0.25638,45066914,43319236,0.9612200000000001,40804276,0.9054200000000001,2514960,8109,2420740,0.06708,12747,0.51453,1893,0.07641,7893,0.3186,7611,0.30722,0.32395999999999997,0.36309,0.027860000000000003,MMETSP0744
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0745.nt.fa.fixed.fa,20590,150,8377,25696379,1241.17771,812,10525,0,15119,71.96288,701,1190,1693,2316,3414,0.46884,-0.00042,0.0005099999999999999,1.8197,53716,0.00209,0.22628,21776674,20714205,0.95121,19457177,0.89349,1257028,5382,1499931,0.058370000000000005,9407,0.45687,1403,0.06813999999999999,7422,0.36046999999999996,5890,0.28606,0.33435,0.3685,0.03129,MMETSP0745
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0746.nt.fa.fixed.fa,24323,150,10214,30903947,1260.69741,1389,12208,1,16965,69.19374,708,1264,1825,2539,3857,0.46861,0.0002,0.00155,1.82106,65798,0.00213,0.22666999999999998,24411094,23027336,0.94331,21496685,0.88061,1530651,5578,2196941,0.07109,11667,0.47967,1985,0.08161,9868,0.40571,5735,0.23579,0.33457,0.38018,0.034839999999999996,MMETSP0746
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0747.nt.fa.fixed.fa,20545,150,9835,25993545,1256.8715,985,10368,0,14919,73.35973,696,1223,1747,2464,3805,0.47076999999999997,-0.0009599999999999999,0.0005,1.8193400000000002,53216,0.00205,0.22645,28843363,27546488,0.95504,25769078,0.89341,1777410,4360,1536094,0.0591,8900,0.4332,1391,0.06771,7511,0.36559,5853,0.28489000000000003,0.33018000000000003,0.36266,0.0371,MMETSP0747
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0751.nt.fa.fixed.fa,27834,150,13890,44430729,1582.0652400000001,2298,17121,20,19737,74.63865,968,1647,2334,3305,5249,0.38321,-0.00041,0.00293,1.69045,95305,0.00215,0.25006999999999996,33059346,31508762,0.9531,29163473,0.88216,2345289,13629,3149833,0.07089,14992,0.53862,2366,0.085,9172,0.32953000000000005,3349,0.12032000000000001,0.41636999999999996,0.50908,0.31905,MMETSP0751
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0752.nt.fa.fixed.fa,31209,150,13192,47189398,1496.9709699999999,2738,18327,16,21309,73.46503,920,1585,2238,3168,5041,0.38181,0.00324,0.0043,1.69845,105701,0.00224,0.23981999999999998,26590366,25115286,0.94453,23203653,0.8726299999999999,1911633,12539,3816631,0.08088,16925,0.5423100000000001,2919,0.09353,12065,0.38659,2435,0.07802,0.4332,0.55472,0.39483,MMETSP0752
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0753.nt.fa.fixed.fa,19380,150,9858,21570007,1085.02601,3138,8263,0,10159,75.78341999999999,709,1385,1985,2824,4638,0.38366,-0.00233,0.0018,1.69914,29982,0.00139,0.18683,20771636,19976719,0.96173,18255929,0.87889,1720790,10842,82157,0.00381,6223,0.3211,94,0.00485,5825,0.30057,1310,0.0676,0.44458000000000003,0.5209199999999999,0.45006,MMETSP0753
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0754.nt.fa.fixed.fa,32161,150,20442,51138522,1575.86449,2659,19211,31,22058,70.79776,951,1663,2365,3395,5445,0.38038,0.0018399999999999998,0.00299,1.71767,112465,0.0022,0.24683000000000002,30848412,29058001,0.94196,26831819,0.8698,2226182,14231,4185323,0.08184,17162,0.53363,3012,0.09365,12191,0.37906,2977,0.09257,0.41286000000000006,0.51457,0.38233,MMETSP0754
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0099.nt.fa.fixed.fa,11767,150,8587,14370962,1213.71667,517,5848,0,7681,63.9929,675,1198,1703,2322,3516,0.46663999999999994,-0.0005099999999999999,0.0009400000000000001,1.88497,14160,0.00099,0.22379000000000002,27719619,26797311,0.96673,25070954,0.90445,1726357,4097,971175,0.06758,3951,0.33576999999999996,753,0.06398999999999999,3969,0.3373,2078,0.1766,0.37344,0.43351000000000006,0.03667,MMETSP0099
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0100.nt.fa.fixed.fa,14651,150,13743,21633746,1468.82001,654,8568,1,10055,59.576640000000005,828,1494,2104,2874,4191,0.46385,0.0006799999999999999,-0.00075,1.8819599999999999,17005,0.00079,0.2584,27309018,26088706,0.95531,24563523,0.8994700000000001,1525183,4111,1735707,0.08023,5810,0.39655999999999997,1167,0.07965,5209,0.35554,2691,0.18367,0.36661,0.43768999999999997,0.022180000000000002,MMETSP0100
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0116.nt.fa.fixed.fa,78444,150,13094,83332535,1047.12886,6889,33619,11,54043,85.50924,616,1116,1563,2156,3502,0.6267699999999999,0.0007,0.0013,2.25999,404117,0.00485,0.18041,23459230,19201704,0.8185100000000001,16536748,0.70491,2664956,24370,10050127,0.1206,31933,0.40708,8818,0.11241,43921,0.5599,1837,0.02342,0.29646999999999996,0.4996,0.52861,MMETSP0116
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0119.nt.fa.fixed.fa,89413,150,51794,64806609,706.77504,9286,19293,104,51322,81.13293,426,743,979,1271,3293,0.65296,-0.00214,0.0007700000000000001,2.2833200000000002,113294,0.00175,0.12928,36736841,31935690,0.86931,27383150,0.74539,4552540,25912,3816812,0.0589,29346,0.32821,4164,0.04657,30244,0.33825,17809,0.19918,0.29969,0.33024000000000003,0.03673,MMETSP0119
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0120.nt.fa.fixed.fa,93725,150,13985,105174040,1106.80823,8301,42417,34,65431,84.94725,651,1185,1662,2293,3779,0.61511,0.00119,0.00125,2.2303,158912,0.00151,0.18875,31810397,27927718,0.8779399999999999,24383945,0.76654,3543773,33594,14223900,0.13524,38016,0.40560999999999997,11877,0.12672,51701,0.55162,2373,0.02532,0.3277,0.54481,0.48817,MMETSP0120
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0121.nt.fa.fixed.fa,80158,150,5242,66009830,804.6100700000001,8752,26288,0,49135,87.36276,486,895,1229,1629,2359,0.64989,-0.00028,0.00279,2.2339,178336,0.0027,0.14619000000000001,23749740,19329104,0.81387,16038679,0.67532,3290425,29061,4941866,0.07487,30348,0.3786,5561,0.06938,39018,0.48676,3811,0.04754,0.30035,0.42165,0.41143,MMETSP0121
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0086.nt.fa.fixed.fa,20134,150,12566,15054891,718.60291,3399,4893,3,8759,80.29523,395,845,1325,2005,3865,0.50631,-0.0018899999999999998,0.005229999999999999,1.8461299999999998,17077,0.0011300000000000001,0.13972,15955700,10514129,0.65896,9192871,0.57615,1321258,6975,1340800,0.08906,6503,0.32299,1384,0.06874,14122,0.7014,1028,0.05106,0.2448,0.35779,0.5360199999999999,MMETSP0086
/mnt/research/ged/lisa/mmetsp/imicrobe/nt/MMETSP0106.nt.fa.fixed.fa,26431,150,26255,41039012,1537.2305199999998,2361,14275,144,19121,75.85778,862,1628,2451,3757,7177,0.5958100000000001,-5.9999999999999995e-05,0.00196,2.1010299999999997,46789,0.00114,0.2429,24348363,23136893,0.95024,21382353,0.87818,1754540,6952,5711040,0.13915999999999998,11567,0.43763,4006,0.15156,14182,0.53657,1343,0.05081,0.30504000000000003,0.53346,0.39250999999999997,MMETSP0106
